i_simul,year,strategy,resources,n_ind,n_predator,n_dead,gamma,total_seeds
2,72,switching,5.003741062536376,90.0,180.1155273244517,5.0,0.8779325864543648,2051.587218693746
2,72,reversed,5.003741062536376,99.0,180.1155273244517,5.0,0.8779325864543648,2051.587218693746
2,72,storage,5.003741062536376,90.0,180.1155273244517,5.0,0.8779325864543648,2051.587218693746
2,73,matching,3.963677689337842,108.0,92.14331295282891,5.0,0.9995403513329432,921.8568598051156
2,73,alternate,3.963677689337842,114.0,92.14331295282891,5.0,0.9995403513329432,921.8568598051156
2,73,switching,3.963677689337842,91.0,92.14331295282891,5.0,0.9995403513329432,921.8568598051156
2,73,reversed,3.963677689337842,97.0,92.14331295282891,5.0,0.9995403513329432,921.8568598051156
2,73,storage,3.963677689337842,90.0,92.14331295282891,5.0,0.9995403513329432,921.8568598051156
2,74,matching,0.8547591859404644,108.0,101.43789309255651,5.0,0.9715677147198223,1044.0640580755492
2,74,alternate,0.8547591859404644,114.0,101.43789309255651,5.0,0.9715677147198223,1044.0640580755492
2,74,switching,0.8547591859404644,92.0,101.43789309255651,5.0,0.9715677147198223,1044.0640580755492
2,74,reversed,0.8547591859404644,94.0,101.43789309255651,5.0,0.9715677147198223,1044.0640580755492
2,74,storage,0.8547591859404644,92.0,101.43789309255651,5.0,0.9715677147198223,1044.0640580755492
2,75,matching,4.210270388232172,108.0,19.30924950140896,5.0,0.9999893134954159,193.09455851997436
2,75,alternate,4.210270388232172,114.0,19.30924950140896,5.0,0.9999893134954159,193.09455851997436
2,75,switching,4.210270388232172,89.0,19.30924950140896,5.0,0.9999893134954159,193.09455851997436
2,75,reversed,4.210270388232172,98.0,19.30924950140896,5.0,0.9999893134954159,193.09455851997436
2,75,storage,4.210270388232172,91.0,19.30924950140896,5.0,0.9999893134954159,193.09455851997436
2,76,matching,3.0476076996410364,108.0,32.737795369160814,5.0,0.7569899037078067,432.4733422309605
2,76,alternate,3.0476076996410364,113.0,32.737795369160814,5.0,0.7569899037078067,432.4733422309605
2,76,switching,3.0476076996410364,90.0,32.737795369160814,5.0,0.7569899037078067,432.4733422309605
2,76,reversed,3.0476076996410364,99.0,32.737795369160814,5.0,0.7569899037078067,432.4733422309605
2,76,storage,3.0476076996410364,90.0,32.737795369160814,5.0,0.7569899037078067,432.4733422309605
2,77,matching,2.0448555422826864,109.0,67.95315559657492,5.0,0.7613224606102325,892.5673300392
2,77,alternate,2.0448555422826864,112.0,67.95315559657492,5.0,0.7613224606102325,892.5673300392
2,77,switching,2.0448555422826864,92.0,67.95315559657492,5.0,0.7613224606102325,892.5673300392
2,77,reversed,2.0448555422826864,98.0,67.95315559657492,5.0,0.7613224606102325,892.5673300392
2,77,storage,2.0448555422826864,89.0,67.95315559657492,5.0,0.7613224606102325,892.5673300392
2,78,matching,2.525818680362902,107.0,41.87379176128892,5.0,0.9936574591434886,421.41073240051185
2,78,alternate,2.525818680362902,109.0,41.87379176128892,5.0,0.9936574591434886,421.41073240051185
2,78,switching,2.525818680362902,92.0,41.87379176128892,5.0,0.9936574591434886,421.41073240051185
2,78,reversed,2.525818680362902,101.0,41.87379176128892,5.0,0.9936574591434886,421.41073240051185
2,78,storage,2.525818680362902,91.0,41.87379176128892,5.0,0.9936574591434886,421.41073240051185
2,79,matching,3.458090291347811,106.0,23.56627242389067,5.0,0.9861834145026935,238.96439625051414
2,79,alternate,3.458090291347811,109.0,23.56627242389067,5.0,0.9861834145026935,238.96439625051414
2,79,switching,3.458090291347811,90.0,23.56627242389067,5.0,0.9861834145026935,238.96439625051414
2,79,reversed,3.458090291347811,103.0,23.56627242389067,5.0,0.9861834145026935,238.96439625051414
2,79,storage,3.458090291347811,92.0,23.56627242389067,5.0,0.9861834145026935,238.96439625051414
2,80,matching,2.4520132870701263,105.0,38.06261986123373,5.0,0.8037824133697749,473.5438251461626
2,80,alternate,2.4520132870701263,108.0,38.06261986123373,5.0,0.8037824133697749,473.5438251461626
2,80,switching,2.4520132870701263,94.0,38.06261986123373,5.0,0.8037824133697749,473.5438251461626
2,80,reversed,2.4520132870701263,101.0,38.06261986123373,5.0,0.8037824133697749,473.5438251461626
