i_simul,gen,strategy,n_ind,fitness_relative
81,29,switching,3.0,23.638853756646157
81,29,storage,82.0,28.280028902136443
81,30,matching,12.0,25.331334419871585
81,30,switching,6.0,25.763082283394635
81,30,storage,82.0,28.91353509218827
81,31,matching,14.0,24.35024398888189
81,31,switching,4.0,24.697887715375842
81,31,storage,82.0,27.84172149691766
81,32,matching,13.0,24.674020610258246
81,32,switching,5.0,24.99611769565204
81,32,storage,82.0,27.980828565848253
81,33,matching,12.0,23.930501679597885
81,33,switching,7.0,23.464728391099893
81,33,storage,81.0,28.901218980457813
81,34,matching,9.0,23.98276690636429
81,34,switching,8.0,23.255411573106112
81,34,storage,83.0,27.649597798009612
81,35,matching,10.0,23.773143012738153
81,35,switching,6.0,23.76700633153463
81,35,storage,84.0,28.566670913432127
81,36,matching,9.0,23.812125429572255
81,36,switching,4.0,23.633865980120568
81,36,storage,87.0,27.617040257887343
81,37,matching,6.0,25.839189281460992
81,37,switching,4.0,25.718090835133477
81,37,storage,90.0,31.34877996205006
81,38,matching,7.0,24.81248026678889
81,38,switching,6.0,24.623707511065987
81,38,storage,87.0,27.424073628779144
81,39,matching,3.0,24.070477649441163
81,39,switching,5.0,24.021030645273285
81,39,storage,92.0,28.316788682491566
81,40,matching,7.0,24.48123872990157
81,40,switching,1.0,24.07178050935936
81,40,storage,92.0,28.433650637464734
81,41,matching,4.0,25.063498796259562
81,41,switching,3.0,24.998697700378006
81,41,storage,93.0,28.933645215210817
81,42,matching,2.0,24.55931966831799
81,42,switching,6.0,24.73495226699744
81,42,storage,92.0,27.96593249140643
81,43,matching,0.0,0.0
81,43,switching,6.0,24.41797695525685
81,43,storage,94.0,28.365038801191908
81,44,matching,1.0,23.351346264645485
81,44,switching,8.0,23.216580126853028
81,44,storage,91.0,27.818500174454798
81,45,matching,1.0,23.985433903991026
81,45,switching,9.0,24.708138383251757
81,45,storage,90.0,27.403402377824683
81,46,matching,0.0,0.0
81,46,switching,6.0,23.778865329752062
81,46,storage,94.0,28.833978935932997
81,47,matching,0.0,0.0
81,47,switching,5.0,25.231064176413057
81,47,storage,95.0,28.775631643334
81,48,matching,2.0,25.11666925411479
81,48,switching,4.0,24.71350432834604
81,48,storage,94.0,28.722770007567497
81,49,matching,3.0,24.407105569519228
81,49,switching,3.0,24.546086184469257
81,49,storage,94.0,28.631800711032422
81,50,matching,3.0,24.718856810736906
81,50,switching,5.0,24.68891595707198
81,50,storage,92.0,28.840236875739198
81,51,matching,2.0,24.473222597761602
81,51,switching,9.0,23.147638071786893
81,51,storage,89.0,28.037362136053428
81,52,matching,1.0,24.327891511013487
81,52,switching,6.0,23.959739573922196
81,52,storage,93.0,28.21789572030999
81,53,matching,2.0,25.285873789765713
81,53,switching,4.0,25.207731847269766
81,53,storage,94.0,28.36695280377373
81,54,matching,1.0,24.438635949613115
81,54,switching,5.0,24.094164373651548
81,54,storage,94.0,28.87394032665575
81,55,matching,1.0,23.295226734674728
81,55,switching,4.0,22.527068259886146
81,55,storage,95.0,27.060029871445877
81,56,matching,2.0,25.100357578065164
81,56,switching,5.0,25.09687740417514
81,56,storage,93.0,28.266282990952416
81,57,matching,7.0,24.991972867378717
81,57,switching,9.0,24.274321196805296
81,57,storage,84.0,30.399653928254555
81,58,matching,7.0,23.006482538414456
81,58,switching,10.0,23.596000946720505
81,58,storage,83.0,26.497835102822876
81,59,matching,10.0,24.790413158029153
81,59,switching,7.0,24.33655248037203
81,59,storage,83.0,27.757774629265363
81,60,matching,9.0,24.991884566915402
81,60,switching,6.0,24.640876537259228
81,60,storage,85.0,28.244998191881212
81,61,matching,13.0,24.150891078037883
81,61,switching,5.0,24.428178313084864
81,61,storage,82.0,27.599139141981833
81,62,matching,14.0,24.09338209554127
81,62,switching,0.0,0.0
81,62,storage,86.0,27.41535180202142
81,63,matching,14.0,24.122286297604173
81,63,switching,1.0,24.26730905089401
81,63,storage,85.0,27.974394472665356
81,64,matching,7.0,24.628670479400558
81,64,switching,0.0,0.0
81,64,storage,93.0,27.87220784110231
81,65,matching,7.0,24.803490002477048
81,65,switching,1.0,24.39690036744549
81,65,storage,92.0,29.44320597824661
81,66,matching,10.0,23.513419818017052
81,66,switching,1.0,21.67527923811867
81,66,storage,89.0,27.05602910460479
81,67,matching,7.0,25.056998793620316
81,67,switching,4.0,23.984928331931908
81,67,storage,89.0,27.9548729925
81,68,matching,7.0,24.635995730945673
81,68,switching,1.0,23.39012462342583
81,68,storage,92.0,29.239043928430117
81,69,matching,9.0,24.67447018131305
81,69,switching,2.0,22.82285665351064
81,69,storage,89.0,27.460845184868045
81,70,matching,13.0,24.906205840705073
81,70,switching,3.0,24.292771965317726
81,70,storage,84.0,27.80186866572587
81,71,matching,6.0,25.019611791048842
81,71,switching,3.0,24.89975681551934
81,71,storage,91.0,27.74069568752545
81,72,matching,9.0,25.496856883210214
81,72,switching,3.0,24.957972730837668
81,72,storage,88.0,28.83063561723944
81,73,matching,7.0,25.420488456401273
81,73,switching,3.0,24.960408353527857
81,73,storage,90.0,29.146427795206865
81,74,matching,8.0,24.611852821782815
81,74,switching,2.0,24.271528151012188
81,74,storage,90.0,28.774954519160346
81,75,matching,8.0,25.005824839532
81,75,switching,1.0,24.450791352297436
81,75,storage,91.0,28.601334604478364
81,76,matching,5.0,24.226342887061797
81,76,switching,1.0,24.309997475880763
81,76,storage,94.0,27.988336399461108
81,77,matching,4.0,25.268090358017254
81,77,switching,1.0,24.648125410475462
81,77,storage,95.0,30.445354841894375
81,78,matching,5.0,23.428134796655584
81,78,switching,1.0,23.260565269488517
81,78,storage,94.0,28.099137050397665
81,79,matching,7.0,24.623421956604307
81,79,switching,1.0,23.796047030444193
81,79,storage,92.0,28.810107209267283
81,80,matching,7.0,24.05027193943179
81,80,switching,0.0,0.0
81,80,storage,93.0,27.91018158581432
81,81,matching,10.0,23.12465386614591
81,81,switching,0.0,0.0
81,81,storage,90.0,28.83342304145174
81,82,matching,11.0,24.540970552491242
81,82,switching,0.0,0.0
81,82,storage,89.0,28.51178157686605
81,83,matching,4.0,23.990543083292263
81,83,switching,0.0,0.0
81,83,storage,96.0,29.115226400842158
81,84,matching,4.0,23.481598204077372
81,84,switching,0.0,0.0
81,84,storage,96.0,28.295334237907312
81,85,matching,1.0,23.900674670195723
81,85,switching,2.0,23.49697421545533
81,85,storage,97.0,28.782433866713998
81,86,matching,3.0,24.22386582525334
81,86,switching,4.0,24.772147662216234
81,86,storage,93.0,27.994518097012755
81,87,matching,4.0,24.80016760326908
81,87,switching,8.0,24.927104184078182
81,87,storage,88.0,27.683931559427595
81,88,matching,5.0,24.685700778773672
81,88,switching,6.0,24.532295411936307
81,88,storage,89.0,28.458126084012342
81,89,matching,4.0,25.687466111280877
81,89,switching,4.0,25.217533856536324
81,89,storage,92.0,28.500278147332587
81,90,matching,5.0,24.020124904892306
81,90,switching,3.0,23.724503976172524
81,90,storage,92.0,28.1052158655973
81,91,matching,7.0,24.48966691292271
81,91,switching,4.0,24.384551850575917
81,91,storage,89.0,29.23527348804859
81,92,matching,5.0,23.94547702702245
81,92,switching,3.0,23.45458932380893
81,92,storage,92.0,27.908738910193666
81,93,matching,4.0,24.39111516812821
81,93,switching,4.0,23.805397725989796
81,93,storage,92.0,28.66190442308366
81,94,matching,5.0,24.230627546831794
81,94,switching,4.0,23.667567305160354
81,94,storage,91.0,27.70862528352532
81,95,matching,2.0,25.1711521126555
81,95,switching,4.0,23.916963069773285
81,95,storage,94.0,29.38924361246518
81,96,matching,1.0,23.976993623403338
81,96,switching,3.0,23.638776598294907
81,96,storage,96.0,27.464501098524735
81,97,matching,1.0,25.043618204760996
81,97,switching,3.0,24.697372481028292
81,97,storage,96.0,30.72120761668357
81,98,matching,0.0,0.0
81,98,switching,4.0,25.01752377500504
81,98,storage,96.0,29.251023686014126
81,99,matching,0.0,0.0
81,99,switching,2.0,24.981500172848722
81,99,storage,98.0,29.51793489970157
82,0,matching,24.0,23.766084302444842
82,0,switching,45.0,24.228033390282135
82,0,storage,31.0,24.799583043283167
82,1,matching,27.0,24.819766389920208
82,1,switching,42.0,25.49034779189297
82,1,storage,31.0,25.829907581401233
82,2,matching,25.0,24.727749168362312
82,2,switching,46.0,23.946638666857506
82,2,storage,29.0,24.26577554557479
82,3,matching,22.0,25.10698856424705
82,3,switching,47.0,26.020657286324578
82,3,storage,31.0,25.2794155249056
82,4,matching,29.0,24.18954736612652
82,4,switching,42.0,25.04937543312391
82,4,storage,29.0,25.31668590902559
82,5,matching,27.0,25.21885577005558
82,5,switching,42.0,25.203782806275576
82,5,storage,31.0,25.15976708975765
82,6,matching,24.0,23.69048152749255
82,6,switching,46.0,24.287667703956973
82,6,storage,30.0,24.669494964845672
82,7,matching,22.0,25.146759190507716
82,7,switching,41.0,25.00443359266857
82,7,storage,37.0,26.329265549936622
82,8,matching,23.0,24.9629768312488
82,8,switching,49.0,25.05198841844534
82,8,storage,28.0,23.917682835669222
82,9,matching,28.0,24.047640582440174
82,9,switching,43.0,25.273712703739346
82,9,storage,29.0,24.65273631735651
82,10,matching,31.0,24.34219574762724
82,10,switching,42.0,24.929169067770015
82,10,storage,27.0,24.814221539533964
82,11,matching,35.0,24.262643343927877
82,11,switching,46.0,25.12919765099751
82,11,storage,19.0,23.1670964961377
82,12,matching,32.0,24.118454501825212
82,12,switching,52.0,24.954534366598576
82,12,storage,16.0,22.551572466963346
82,13,matching,34.0,24.83185699367944
82,13,switching,50.0,25.755788161812433
82,13,storage,16.0,23.679374032679448
82,14,matching,39.0,24.676788285142187
82,14,switching,47.0,25.0984877079173
82,14,storage,14.0,23.32159078974959
82,15,matching,33.0,24.184521160249364
82,15,switching,55.0,25.038846933600574
82,15,storage,12.0,23.495015581991115
82,16,matching,31.0,24.76537055790954
82,16,switching,60.0,26.188140013934703
82,16,storage,9.0,22.076343916303106
82,17,matching,21.0,24.301174971065464
82,17,switching,71.0,25.301947233226574
82,17,storage,8.0,23.106233958357503
82,18,matching,22.0,24.622002714279482
82,18,switching,72.0,25.89725245634034
82,18,storage,6.0,22.782780531270372
82,19,matching,23.0,24.720447825549794
82,19,switching,72.0,26.272883174064624
82,19,storage,5.0,22.601481631643647
82,20,matching,20.0,24.21912633712923
82,20,switching,77.0,25.139231643116048
82,20,storage,3.0,23.18591934803131
82,21,matching,15.0,24.631242317774234
82,21,switching,78.0,25.458294583254546
82,21,storage,7.0,22.84080370775373
82,22,matching,15.0,24.607118061796065
82,22,switching,78.0,25.55643623724556
82,22,storage,7.0,22.874059470614615
82,23,matching,10.0,24.31606313617377
82,23,switching,84.0,23.893270998876943
82,23,storage,6.0,25.41262247992998
82,24,matching,9.0,24.436821119930244
82,24,switching,86.0,26.040149630599597
82,24,storage,5.0,22.405987415947486
82,25,matching,6.0,26.00480156734207
82,25,switching,89.0,26.719197427843998
82,25,storage,5.0,25.670220241861973
82,26,matching,5.0,24.697880826193707
82,26,switching,90.0,25.948187944007703
82,26,storage,5.0,22.895696180850265
82,27,matching,4.0,25.016604487542498
82,27,switching,93.0,26.23869022567968
82,27,storage,3.0,22.352363097811388
82,28,matching,8.0,24.225492453799784
82,28,switching,84.0,25.593034883343698
82,28,storage,8.0,23.051204233773674
82,29,matching,9.0,24.90938974564509
82,29,switching,83.0,26.426595612495646
82,29,storage,8.0,22.895759461921383
82,30,matching,5.0,25.274310818521506
82,30,switching,87.0,26.19256507929612
82,30,storage,8.0,22.00593507588956
82,31,matching,5.0,25.517461060364084
82,31,switching,90.0,27.004874957459045
82,31,storage,5.0,23.40297532397335
82,32,matching,6.0,24.989078820486778
82,32,switching,91.0,26.194888276811092
82,32,storage,3.0,23.097812948364354
82,33,matching,2.0,25.244738511984092
82,33,switching,92.0,26.53540184403031
82,33,storage,6.0,24.574748284048894
82,34,matching,2.0,25.056813921951445
82,34,switching,90.0,26.329833485914282
82,34,storage,8.0,22.742210201923427
82,35,matching,0.0,0.0
82,35,switching,88.0,25.983831597116367
82,35,storage,12.0,22.072827624969136
82,36,matching,0.0,0.0
82,36,switching,92.0,26.165789337161165
82,36,storage,8.0,23.779584881433085
82,37,matching,0.0,0.0
82,37,switching,89.0,25.502852858091778
82,37,storage,11.0,22.68480092637657
82,38,matching,0.0,0.0
82,38,switching,92.0,25.948462940629636
82,38,storage,8.0,25.772552229154314
82,39,matching,0.0,0.0
82,39,switching,90.0,29.04463682945426
82,39,storage,10.0,22.663816665973947
82,40,matching,2.0,25.172973774377436
82,40,switching,87.0,25.639383368888524
82,40,storage,11.0,23.771708995857196
82,41,matching,1.0,23.791670230304675
82,41,switching,82.0,25.786143862567144
82,41,storage,17.0,24.221517117817513
82,42,matching,2.0,25.85711624706015
82,42,switching,81.0,25.37603592282161
82,42,storage,17.0,23.52556160744729
82,43,matching,4.0,23.50816558926053
82,43,switching,85.0,24.694099413172715
82,43,storage,11.0,22.282149507787608
82,44,matching,8.0,26.220954726416004
82,44,switching,79.0,27.385477573603175
82,44,storage,13.0,23.63508395688656
82,45,matching,4.0,25.518813993673668
82,45,switching,80.0,26.723207593404176
82,45,storage,16.0,24.17359329612364
82,46,matching,1.0,24.80600738050081
82,46,switching,87.0,25.849743448100504
82,46,storage,12.0,25.38373127154925
82,47,matching,0.0,0.0
82,47,switching,84.0,26.688997737911016
82,47,storage,16.0,21.627876908941154
82,48,matching,1.0,24.26069517585914
82,48,switching,88.0,24.64550064378873
82,48,storage,11.0,23.00429316034359
82,49,matching,1.0,23.66460743360995
82,49,switching,92.0,26.05077487823394
82,49,storage,7.0,23.597540180606266
82,50,matching,1.0,26.08809870454651
82,50,switching,93.0,26.93330074111336
82,50,storage,6.0,24.14814104518551
82,51,matching,0.0,0.0
82,51,switching,94.0,26.600324596271786
82,51,storage,6.0,22.088100089324872
82,52,matching,0.0,0.0
82,52,switching,98.0,26.577832601177956
82,52,storage,2.0,22.895301999062234
82,53,matching,0.0,0.0
82,53,switching,98.0,27.730011204801194
82,53,storage,2.0,22.964121752202477
82,54,matching,1.0,23.537634999135214
82,54,switching,98.0,24.906483977040054
82,54,storage,1.0,22.90204850038328
82,55,matching,0.0,0.0
82,55,switching,99.0,27.46254962257501
82,55,storage,1.0,23.041112913104257
82,56,matching,0.0,0.0
82,56,switching,99.0,27.003433262326766
82,56,storage,1.0,21.91327545633284
82,57,matching,0.0,0.0
82,57,switching,97.0,25.81358162549297
82,57,storage,3.0,22.38066221677592
82,58,matching,1.0,24.253871642103448
82,58,switching,97.0,25.43135775426488
82,58,storage,2.0,23.573156522504547
82,59,matching,4.0,25.15405999612307
82,59,switching,91.0,25.376583269835812
82,59,storage,5.0,22.30681622384397
82,60,matching,10.0,23.99840096908772
82,60,switching,86.0,24.940837491894342
82,60,storage,4.0,23.51234049851061
82,61,matching,5.0,23.75987175194056
82,61,switching,93.0,25.319682319144004
82,61,storage,2.0,23.92206246072499
82,62,matching,5.0,25.460509088369268
82,62,switching,93.0,26.839026136444627
82,62,storage,2.0,23.546720625092313
82,63,matching,4.0,22.795524887551917
82,63,switching,95.0,23.130575683113065
82,63,storage,1.0,23.049528646849318
82,64,matching,1.0,23.94939962501532
82,64,switching,98.0,25.470282715633132
82,64,storage,1.0,21.414442311861958
82,65,matching,2.0,23.157058776519666
82,65,switching,96.0,23.534243573509986
82,65,storage,2.0,22.521143405325123
82,66,matching,3.0,24.728556189385618
82,66,switching,95.0,26.248957862952615
82,66,storage,2.0,23.51556849339065
82,67,matching,1.0,25.338821672440602
82,67,switching,99.0,25.874333259199396
82,67,storage,0.0,0.0
82,68,matching,0.0,0.0
82,68,switching,99.0,26.71443160432723
82,68,storage,1.0,24.784310332653632
82,69,matching,0.0,0.0
82,69,switching,99.0,26.917952535504636
82,69,storage,1.0,24.18193196087276
82,70,matching,0.0,0.0
82,70,switching,99.0,27.421591932750065
82,70,storage,1.0,22.416710131688472
82,71,matching,0.0,0.0
82,71,switching,99.0,22.992944189117573
82,71,storage,1.0,23.281305902041797
82,72,matching,1.0,25.780737115045802
82,72,switching,99.0,27.291181859316243
82,72,storage,0.0,0.0
82,73,matching,0.0,0.0
82,73,switching,99.0,25.48201560431886
82,73,storage,1.0,23.636246048243777
82,74,matching,0.0,0.0
82,74,switching,99.0,26.439028353429016
82,74,storage,1.0,23.26088334903857
82,75,matching,0.0,0.0
82,75,switching,99.0,26.019442405058427
82,75,storage,1.0,21.66189904004357
82,76,matching,0.0,0.0
82,76,switching,98.0,26.75283271750722
82,76,storage,2.0,23.889855380046065
82,77,matching,0.0,0.0
82,77,switching,96.0,24.380449429071174
82,77,storage,4.0,23.161610211237303
82,78,matching,1.0,25.455745763286266
82,78,switching,97.0,26.403438659530853
82,78,storage,2.0,22.935992404206416
82,79,matching,1.0,23.852360427447575
82,79,switching,97.0,25.493819229569688
82,79,storage,2.0,23.623479703713734
82,80,matching,2.0,24.296382237416644
82,80,switching,95.0,24.872842739841115
82,80,storage,3.0,22.81615982898856
82,81,matching,2.0,25.02423572061497
82,81,switching,94.0,26.74250054870065
82,81,storage,4.0,21.73288382363171
82,82,matching,4.0,24.9886502338846
82,82,switching,91.0,25.35424844105776
82,82,storage,5.0,23.78527344444448
82,83,matching,5.0,24.260513752848837
82,83,switching,93.0,25.730367965962163
82,83,storage,2.0,22.747972450720987
82,84,matching,1.0,23.832406549512655
82,84,switching,99.0,26.897854739942144
82,84,storage,0.0,0.0
82,85,matching,2.0,23.236944974252093
82,85,switching,97.0,25.183956233423768
82,85,storage,1.0,22.81258348581993
82,86,matching,2.0,23.572978892219187
82,86,switching,97.0,25.314779976192206
82,86,storage,1.0,22.080773361214362
82,87,matching,4.0,24.4778958987411
82,87,switching,94.0,26.440132024438274
82,87,storage,2.0,22.383526270303285
82,88,matching,2.0,24.0632365713843
82,88,switching,97.0,25.024146484608067
82,88,storage,1.0,22.205281495159024
82,89,matching,1.0,24.97834185292883
82,89,switching,99.0,22.702954133890767
82,89,storage,0.0,0.0
82,90,matching,1.0,23.569557276241426
82,90,switching,99.0,25.4276323077818
82,90,storage,0.0,0.0
82,91,matching,1.0,24.990933186187917
82,91,switching,99.0,26.096662752376293
82,91,storage,0.0,0.0
82,92,matching,0.0,0.0
82,92,switching,100.0,26.408611403036904
82,92,storage,0.0,0.0
82,93,matching,1.0,25.474831778458825
82,93,switching,98.0,26.804085624922013
82,93,storage,1.0,23.46757559345579
82,94,matching,0.0,0.0
82,94,switching,100.0,25.28291439158791
82,94,storage,0.0,0.0
82,95,matching,0.0,0.0
82,95,switching,99.0,24.827181984040745
82,95,storage,1.0,22.692662808111294
82,96,matching,0.0,0.0
82,96,switching,100.0,27.31833514671323
82,96,storage,0.0,0.0
82,97,matching,0.0,0.0
82,97,switching,100.0,26.413721117830736
82,97,storage,0.0,0.0
82,98,matching,1.0,25.124602786483102
82,98,switching,99.0,26.64631549419376
82,98,storage,0.0,0.0
82,99,matching,0.0,0.0
82,99,switching,100.0,25.347194261966216
82,99,storage,0.0,0.0
83,0,matching,39.0,23.306820595914154
83,0,switching,34.0,24.724484201918443
83,0,storage,27.0,24.4637408592225
83,1,matching,44.0,24.77235394713857
83,1,switching,21.0,25.444374985476976
83,1,storage,35.0,25.494352747815967
83,2,matching,39.0,25.83156351698497
83,2,switching,26.0,26.11122597064025
83,2,storage,35.0,27.178825353357123
83,3,matching,36.0,23.850138802313566
83,3,switching,15.0,23.72945792928608
83,3,storage,49.0,27.108487199081267
83,4,matching,26.0,24.573891369703396
83,4,switching,15.0,23.220990788733687
83,4,storage,59.0,26.532773980121565
83,5,matching,22.0,24.203967048267145
83,5,switching,14.0,24.048202182691167
83,5,storage,64.0,26.601679227948374
83,6,matching,28.0,25.210026093467743
83,6,switching,7.0,25.181916934080675
83,6,storage,65.0,26.034408992300435
83,7,matching,24.0,23.10677811209943
83,7,switching,7.0,22.0444677961659
83,7,storage,69.0,26.91274556548664
83,8,matching,22.0,24.088089446227972
83,8,switching,6.0,23.639956827494057
83,8,storage,72.0,27.053404225451914
83,9,matching,20.0,24.624953955091073
83,9,switching,8.0,23.249294141092008
83,9,storage,72.0,28.06482250240687
83,10,matching,15.0,24.156785976068818
83,10,switching,6.0,23.522141781653975
83,10,storage,79.0,27.341174139784304
83,11,matching,26.0,23.879506306484924
83,11,switching,4.0,21.90909292212975
83,11,storage,70.0,27.424959271663557
83,12,matching,26.0,22.8187979714877
83,12,switching,5.0,19.974205387901556
83,12,storage,69.0,26.094453364818428
83,13,matching,24.0,23.422227080704946
83,13,switching,7.0,23.190237167316592
83,13,storage,69.0,26.693292805646138
83,14,matching,28.0,24.20131433502359
83,14,switching,7.0,23.313678201348925
83,14,storage,65.0,26.874228711371913
83,15,matching,28.0,24.311952056713345
83,15,switching,10.0,24.94019971106261
83,15,storage,62.0,26.84921690111801
83,16,matching,25.0,25.745732139040875
83,16,switching,11.0,25.21393197507257
83,16,storage,64.0,26.903509733711523
83,17,matching,23.0,25.396189029583837
83,17,switching,7.0,24.331780661650434
83,17,storage,70.0,26.974599370444082
83,18,matching,24.0,25.245518205260236
83,18,switching,8.0,24.053679202961803
83,18,storage,68.0,27.136013938905833
83,19,matching,22.0,24.734510149931076
83,19,switching,8.0,24.355200659977417
83,19,storage,70.0,27.03882389524102
83,20,matching,21.0,25.971211278436417
83,20,switching,7.0,26.31281981406996
83,20,storage,72.0,30.92816923014946
83,21,matching,21.0,24.46463765233065
83,21,switching,8.0,24.52369052506135
83,21,storage,71.0,26.648733661311358
83,22,matching,17.0,23.575255458482214
83,22,switching,5.0,21.83334253737596
83,22,storage,78.0,26.911858053432226
83,23,matching,14.0,23.610094805737855
83,23,switching,4.0,23.132210683460176
83,23,storage,82.0,27.877119170344308
83,24,matching,12.0,24.568599995270386
83,24,switching,6.0,24.453510054423493
83,24,storage,82.0,28.519827725738107
83,25,matching,6.0,24.33535468282683
83,25,switching,0.0,0.0
83,25,storage,94.0,28.000536407373573
83,26,matching,9.0,24.094703950976637
83,26,switching,0.0,0.0
83,26,storage,91.0,28.889780271563172
83,27,matching,8.0,25.708242049378057
83,27,switching,1.0,25.82869493099013
83,27,storage,91.0,28.85930226209997
83,28,matching,9.0,24.8344831677374
83,28,switching,0.0,0.0
83,28,storage,91.0,30.661387374166708
83,29,matching,6.0,24.582753943484903
83,29,switching,2.0,25.51529733850257
83,29,storage,92.0,30.20556668415275
83,30,matching,5.0,24.651336477850975
83,30,switching,4.0,23.093455624478462
83,30,storage,91.0,27.848487627263275
83,31,matching,2.0,23.763629684525593
83,31,switching,4.0,23.0403444573825
83,31,storage,94.0,28.672401539038017
83,32,matching,2.0,24.12161137665191
83,32,switching,9.0,24.238934370455638
83,32,storage,89.0,28.90245178394511
83,33,matching,2.0,24.743867375018006
83,33,switching,7.0,24.838860054304202
83,33,storage,91.0,28.609257507134867
83,34,matching,1.0,26.283290804029356
83,34,switching,5.0,26.401150598692528
83,34,storage,94.0,29.47562424468674
83,35,matching,0.0,0.0
83,35,switching,6.0,24.184539408900367
83,35,storage,94.0,27.82568101757104
83,36,matching,0.0,0.0
83,36,switching,6.0,23.464353631998495
83,36,storage,94.0,27.892286406758085
83,37,matching,0.0,0.0
83,37,switching,2.0,24.314366897978893
83,37,storage,98.0,29.18701438083737
83,38,matching,0.0,0.0
83,38,switching,2.0,24.337294199721487
83,38,storage,98.0,28.447653425178416
83,39,matching,0.0,0.0
83,39,switching,1.0,24.900027492471903
83,39,storage,99.0,29.23955433545529
83,40,matching,0.0,0.0
83,40,switching,2.0,23.28757375519107
83,40,storage,98.0,28.943026797513625
83,41,matching,0.0,0.0
83,41,switching,2.0,25.15326517796905
83,41,storage,98.0,29.481094945845655
83,42,matching,0.0,0.0
83,42,switching,2.0,22.648278953068605
83,42,storage,98.0,28.268265577849117
83,43,matching,0.0,0.0
83,43,switching,4.0,22.502991222802937
83,43,storage,96.0,29.060348385984838
83,44,matching,1.0,23.500867774507416
83,44,switching,6.0,24.08027191439187
83,44,storage,93.0,28.80059701181213
83,45,matching,0.0,0.0
83,45,switching,6.0,23.856388646134405
83,45,storage,94.0,29.237961720328045
83,46,matching,0.0,0.0
83,46,switching,6.0,24.192083223049718
83,46,storage,94.0,31.750263510118565
83,47,matching,0.0,0.0
83,47,switching,5.0,25.413711423271458
83,47,storage,95.0,31.698402558924798
83,48,matching,0.0,0.0
83,48,switching,5.0,25.070184353380967
83,48,storage,95.0,29.78887568772741
83,49,matching,0.0,0.0
83,49,switching,3.0,24.233192397290498
83,49,storage,97.0,27.720407891305598
83,50,matching,0.0,0.0
83,50,switching,3.0,24.091776215464307
83,50,storage,97.0,28.18298981532774
83,51,matching,1.0,25.279358215701457
83,51,switching,3.0,24.15555595574743
83,51,storage,96.0,28.47084752693414
83,52,matching,1.0,24.351371409547006
83,52,switching,7.0,23.534881316588617
83,52,storage,92.0,27.686169053685468
83,53,matching,3.0,25.006087699195106
83,53,switching,6.0,25.651547386217686
83,53,storage,91.0,28.932437646302887
83,54,matching,3.0,24.55815393914689
83,54,switching,4.0,24.625640017385805
83,54,storage,93.0,28.59012275950659
83,55,matching,0.0,0.0
83,55,switching,4.0,24.465723308943844
83,55,storage,96.0,28.89592783241773
83,56,matching,0.0,0.0
83,56,switching,2.0,24.839335124182625
83,56,storage,98.0,28.59978666978189
83,57,matching,0.0,0.0
83,57,switching,1.0,22.961335230641808
83,57,storage,99.0,28.647982391380634
83,58,matching,2.0,24.713910970069822
83,58,switching,3.0,23.403689113326674
83,58,storage,95.0,29.69835948915259
83,59,matching,3.0,24.42040648056849
83,59,switching,0.0,0.0
83,59,storage,97.0,29.106745616558197
83,60,matching,1.0,24.94155997034786
83,60,switching,0.0,0.0
83,60,storage,99.0,30.50221856576867
83,61,matching,0.0,0.0
83,61,switching,0.0,0.0
83,61,storage,100.0,33.2444472289692
83,62,matching,0.0,0.0
83,62,switching,0.0,0.0
83,62,storage,100.0,29.486226247324968
83,63,matching,0.0,0.0
83,63,switching,0.0,0.0
83,63,storage,100.0,29.09129887827911
83,64,matching,0.0,0.0
83,64,switching,1.0,23.908249393617965
83,64,storage,99.0,28.692556680636148
83,65,matching,2.0,24.168366820154713
83,65,switching,2.0,23.33608130959523
83,65,storage,96.0,26.926018545857875
83,66,matching,2.0,24.603180692470417
83,66,switching,3.0,24.727019245635493
83,66,storage,95.0,27.74180397191897
83,67,matching,2.0,23.36283589075198
83,67,switching,2.0,22.588557361839374
83,67,storage,96.0,29.03227658735513
83,68,matching,3.0,24.43219241205618
83,68,switching,6.0,22.397084769160543
83,68,storage,91.0,28.995852583385734
83,69,matching,2.0,22.53610778119905
83,69,switching,6.0,23.06172405124028
83,69,storage,92.0,28.088460215009956
83,70,matching,2.0,24.317602681200125
83,70,switching,3.0,24.030502463365647
83,70,storage,95.0,28.79355073356976
83,71,matching,1.0,24.584600282859782
83,71,switching,5.0,24.733130434536882
83,71,storage,94.0,29.66692260398024
83,72,matching,3.0,24.90541067156295
83,72,switching,3.0,24.50091391767946
83,72,storage,94.0,29.02675752519893
83,73,matching,1.0,23.032633810103256
83,73,switching,4.0,21.89629021022262
83,73,storage,95.0,28.28184236230312
83,74,matching,0.0,0.0
83,74,switching,5.0,20.930915535590604
83,74,storage,95.0,27.684465191747442
83,75,matching,0.0,0.0
83,75,switching,4.0,23.705539662593086
83,75,storage,96.0,27.9892161187003
83,76,matching,0.0,0.0
83,76,switching,6.0,25.773460765764757
83,76,storage,94.0,29.252672429068607
83,77,matching,2.0,23.88504255807477
83,77,switching,4.0,24.23892381310438
83,77,storage,94.0,27.510520404503787
83,78,matching,7.0,25.10042811750423
83,78,switching,5.0,24.995157250393746
83,78,storage,88.0,29.059931150196885
83,79,matching,6.0,25.528910778209497
83,79,switching,7.0,25.40427066144905
83,79,storage,87.0,27.98847754272654
83,80,matching,6.0,23.19140385167023
