i_simul,year,strategy,resources,n_ind,n_predator,n_dead
2,12,alternate,2.735418817857489,110.0,633.1831465832415,1.0
2,12,switching,2.735418817857489,97.0,633.1831465832415,1.0
2,12,reversed,2.735418817857489,97.0,633.1831465832415,1.0
2,12,storage,2.735418817857489,96.0,633.1831465832415,1.0
2,13,matching,2.519522519769687,100.0,159.76189680867896,1.0
2,13,alternate,2.519522519769687,111.0,159.76189680867896,1.0
2,13,switching,2.519522519769687,96.0,159.76189680867896,1.0
2,13,reversed,2.519522519769687,97.0,159.76189680867896,1.0
2,13,storage,2.519522519769687,96.0,159.76189680867896,1.0
2,14,matching,3.248460700175572,101.0,284.61218739859464,1.0
2,14,alternate,3.248460700175572,110.0,284.61218739859464,1.0
2,14,switching,3.248460700175572,96.0,284.61218739859464,1.0
2,14,reversed,3.248460700175572,97.0,284.61218739859464,1.0
2,14,storage,3.248460700175572,96.0,284.61218739859464,1.0
2,15,matching,3.023590072749711,102.0,85.32910603228501,1.0
2,15,alternate,3.023590072749711,109.0,85.32910603228501,1.0
2,15,switching,3.023590072749711,96.0,85.32910603228501,1.0
2,15,reversed,3.023590072749711,97.0,85.32910603228501,1.0
2,15,storage,3.023590072749711,96.0,85.32910603228501,1.0
2,16,matching,3.078558683994179,102.0,465.8850179601017,1.0
2,16,alternate,3.078558683994179,110.0,465.8850179601017,1.0
2,16,switching,3.078558683994179,96.0,465.8850179601017,1.0
2,16,reversed,3.078558683994179,97.0,465.8850179601017,1.0
2,16,storage,3.078558683994179,95.0,465.8850179601017,1.0
2,17,matching,3.651825766293461,102.0,134.63618920708947,1.0
2,17,alternate,3.651825766293461,109.0,134.63618920708947,1.0
2,17,switching,3.651825766293461,96.0,134.63618920708947,1.0
2,17,reversed,3.651825766293461,97.0,134.63618920708947,1.0
2,17,storage,3.651825766293461,96.0,134.63618920708947,1.0
2,18,matching,2.824004136929935,102.0,532.0333388439643,1.0
2,18,alternate,2.824004136929935,110.0,532.0333388439643,1.0
2,18,switching,2.824004136929935,96.0,532.0333388439643,1.0
2,18,reversed,2.824004136929935,96.0,532.0333388439643,1.0
2,18,storage,2.824004136929935,96.0,532.0333388439643,1.0
2,19,matching,3.102766775237744,101.0,365.49158630319357,1.0
2,19,alternate,3.102766775237744,110.0,365.49158630319357,1.0
2,19,switching,3.102766775237744,96.0,365.49158630319357,1.0
2,19,reversed,3.102766775237744,97.0,365.49158630319357,1.0
2,19,storage,3.102766775237744,96.0,365.49158630319357,1.0
2,20,matching,3.868583543326514,101.0,259.65220824152357,1.0
2,20,alternate,3.868583543326514,110.0,259.65220824152357,1.0
2,20,switching,3.868583543326514,96.0,259.65220824152357,1.0
2,20,reversed,3.868583543326514,97.0,259.65220824152357,1.0
2,20,storage,3.868583543326514,96.0,259.65220824152357,1.0
2,21,matching,3.8090085254015844,101.0,97.26942098466407,1.0
2,21,alternate,3.8090085254015844,110.0,97.26942098466407,1.0
2,21,switching,3.8090085254015844,97.0,97.26942098466407,1.0
2,21,reversed,3.8090085254015844,96.0,97.26942098466407,1.0
2,21,storage,3.8090085254015844,96.0,97.26942098466407,1.0
2,22,matching,3.958259271672925,101.0,624.3105680931737,1.0
2,22,alternate,3.958259271672925,110.0,624.3105680931737,1.0
2,22,switching,3.958259271672925,96.0,624.3105680931737,1.0
2,22,reversed,3.958259271672925,96.0,624.3105680931737,1.0
2,22,storage,3.958259271672925,97.0,624.3105680931737,1.0
2,23,matching,2.9236255801840456,101.0,439.7612523086654,1.0
2,23,alternate,2.9236255801840456,110.0,439.7612523086654,1.0
2,23,switching,2.9236255801840456,96.0,439.7612523086654,1.0
2,23,reversed,2.9236255801840456,96.0,439.7612523086654,1.0
2,23,storage,2.9236255801840456,97.0,439.7612523086654,1.0
2,24,matching,3.2921487048838016,100.0,297.4190378178122,1.0
2,24,alternate,3.2921487048838016,110.0,297.4190378178122,1.0
2,24,switching,3.2921487048838016,96.0,297.4190378178122,1.0
2,24,reversed,3.2921487048838016,97.0,297.4190378178122,1.0
2,24,storage,3.2921487048838016,97.0,297.4190378178122,1.0
2,25,matching,2.0354735391457197,100.0,240.06190926035143,1.0
2,25,alternate,2.0354735391457197,111.0,240.06190926035143,1.0
2,25,switching,2.0354735391457197,96.0,240.06190926035143,1.0
2,25,reversed,2.0354735391457197,97.0,240.06190926035143,1.0
2,25,storage,2.0354735391457197,96.0,240.06190926035143,1.0
2,26,matching,4.131590925919558,99.0,274.932476136987,1.0
2,26,alternate,4.131590925919558,111.0,274.932476136987,1.0
2,26,switching,4.131590925919558,96.0,274.932476136987,1.0
2,26,reversed,4.131590925919558,97.0,274.932476136987,1.0
2,26,storage,4.131590925919558,97.0,274.932476136987,1.0
2,27,matching,4.006913831525316,100.0,105.4163301227528,1.0
2,27,alternate,4.006913831525316,111.0,105.4163301227528,1.0
2,27,switching,4.006913831525316,96.0,105.4163301227528,1.0
2,27,reversed,4.006913831525316,97.0,105.4163301227528,1.0
2,27,storage,4.006913831525316,96.0,105.4163301227528,1.0
2,28,matching,3.959032335433297,100.0,650.0326660150167,1.0
2,28,alternate,3.959032335433297,111.0,650.0326660150167,1.0
2,28,switching,3.959032335433297,96.0,650.0326660150167,1.0
2,28,reversed,3.959032335433297,97.0,650.0326660150167,1.0
2,28,storage,3.959032335433297,96.0,650.0326660150167,1.0
2,29,matching,3.5754045184832206,100.0,168.9787369853377,1.0
2,29,alternate,3.5754045184832206,111.0,168.9787369853377,1.0
2,29,switching,3.5754045184832206,96.0,168.9787369853377,1.0
2,29,reversed,3.5754045184832206,97.0,168.9787369853377,1.0
2,29,storage,3.5754045184832206,96.0,168.9787369853377,1.0
2,30,matching,4.1118966837279975,100.0,255.79621364263983,1.0
2,30,alternate,4.1118966837279975,111.0,255.79621364263983,1.0
2,30,switching,4.1118966837279975,96.0,255.79621364263983,1.0
2,30,reversed,4.1118966837279975,97.0,255.79621364263983,1.0
2,30,storage,4.1118966837279975,96.0,255.79621364263983,1.0
2,31,matching,2.807531003695045,100.0,998.574358236141,1.0
2,31,alternate,2.807531003695045,112.0,998.574358236141,1.0
2,31,switching,2.807531003695045,96.0,998.574358236141,1.0
2,31,reversed,2.807531003695045,96.0,998.574358236141,1.0
2,31,storage,2.807531003695045,96.0,998.574358236141,1.0
2,32,matching,2.747226523332444,99.0,307.1125344647066,1.0
2,32,alternate,2.747226523332444,112.0,307.1125344647066,1.0
2,32,switching,2.747226523332444,96.0,307.1125344647066,1.0
2,32,reversed,2.747226523332444,97.0,307.1125344647066,1.0
2,32,storage,2.747226523332444,96.0,307.1125344647066,1.0
2,33,matching,4.671766710252862,98.0,227.56083017800194,1.0
2,33,alternate,4.671766710252862,112.0,227.56083017800194,1.0
2,33,switching,4.671766710252862,97.0,227.56083017800194,1.0
2,33,reversed,4.671766710252862,97.0,227.56083017800194,1.0
2,33,storage,4.671766710252862,96.0,227.56083017800194,1.0
2,34,matching,2.558590273000541,99.0,635.9247734675323,1.0
2,34,alternate,2.558590273000541,111.0,635.9247734675323,1.0
2,34,switching,2.558590273000541,97.0,635.9247734675323,1.0
2,34,reversed,2.558590273000541,97.0,635.9247734675323,1.0
2,34,storage,2.558590273000541,96.0,635.9247734675323,1.0
2,35,matching,1.2835079507502472,99.0,132.18489379943523,28.0
2,35,alternate,1.2835079507502472,111.0,132.18489379943523,28.0
2,35,switching,1.2835079507502472,96.0,132.18489379943523,28.0
2,35,reversed,1.2835079507502472,97.0,132.18489379943523,28.0
2,35,storage,1.2835079507502472,97.0,132.18489379943523,28.0
2,36,matching,2.5248170805224492,95.0,93.07264526582897,1.0
2,36,alternate,2.5248170805224492,116.0,93.07264526582897,1.0
2,36,switching,2.5248170805224492,89.0,93.07264526582897,1.0
2,36,reversed,2.5248170805224492,100.0,93.07264526582897,1.0
2,36,storage,2.5248170805224492,100.0,93.07264526582897,1.0
2,37,matching,3.4402260555416126,95.0,133.18560880854784,1.0
2,37,alternate,3.4402260555416126,117.0,133.18560880854784,1.0
2,37,switching,3.4402260555416126,89.0,133.18560880854784,1.0
2,37,reversed,3.4402260555416126,100.0,133.18560880854784,1.0
2,37,storage,3.4402260555416126,99.0,133.18560880854784,1.0
2,38,matching,3.1260499183024306,95.0,439.7145362401576,1.0
2,38,alternate,3.1260499183024306,116.0,439.7145362401576,1.0
2,38,switching,3.1260499183024306,90.0,439.7145362401576,1.0
2,38,reversed,3.1260499183024306,100.0,439.7145362401576,1.0
2,38,storage,3.1260499183024306,99.0,439.7145362401576,1.0
2,39,matching,2.183407322637161,95.0,199.30692860639024,1.0
2,39,alternate,2.183407322637161,115.0,199.30692860639024,1.0
2,39,switching,2.183407322637161,90.0,199.30692860639024,1.0
2,39,reversed,2.183407322637161,100.0,199.30692860639024,1.0
2,39,storage,2.183407322637161,100.0,199.30692860639024,1.0
2,40,matching,3.8231459428698287,95.0,241.41005857990683,1.0
2,40,alternate,3.8231459428698287,115.0,241.41005857990683,1.0
2,40,switching,3.8231459428698287,89.0,241.41005857990683,1.0
2,40,reversed,3.8231459428698287,101.0,241.41005857990683,1.0
2,40,storage,3.8231459428698287,100.0,241.41005857990683,1.0
2,41,matching,2.5262244769162003,96.0,266.0668434255741,1.0
2,41,alternate,2.5262244769162003,115.0,266.0668434255741,1.0
2,41,switching,2.5262244769162003,89.0,266.0668434255741,1.0
2,41,reversed,2.5262244769162003,101.0,266.0668434255741,1.0
2,41,storage,2.5262244769162003,99.0,266.0668434255741,1.0
2,42,matching,2.572784459061026,96.0,162.21762785212417,1.0
2,42,alternate,2.572784459061026,114.0,162.21762785212417,1.0
2,42,switching,2.572784459061026,89.0,162.21762785212417,1.0
2,42,reversed,2.572784459061026,101.0,162.21762785212417,1.0
2,42,storage,2.572784459061026,100.0,162.21762785212417,1.0
2,43,matching,2.337412722122969,96.0,49.34753597068124,1.0
2,43,alternate,2.337412722122969,115.0,49.34753597068124,1.0
2,43,switching,2.337412722122969,88.0,49.34753597068124,1.0
2,43,reversed,2.337412722122969,101.0,49.34753597068124,1.0
2,43,storage,2.337412722122969,100.0,49.34753597068124,1.0
2,44,matching,2.2931388260889065,97.0,87.21206971435163,1.0
2,44,alternate,2.2931388260889065,115.0,87.21206971435163,1.0
2,44,switching,2.2931388260889065,88.0,87.21206971435163,1.0
2,44,reversed,2.2931388260889065,100.0,87.21206971435163,1.0
2,44,storage,2.2931388260889065,100.0,87.21206971435163,1.0
2,45,matching,3.7794805780567833,96.0,536.7998600768741,1.0
2,45,alternate,3.7794805780567833,116.0,536.7998600768741,1.0
2,45,switching,3.7794805780567833,88.0,536.7998600768741,1.0
2,45,reversed,3.7794805780567833,100.0,536.7998600768741,1.0
2,45,storage,3.7794805780567833,100.0,536.7998600768741,1.0
2,46,matching,3.9160939530632874,96.0,343.71924085128234,1.0
2,46,alternate,3.9160939530632874,115.0,343.71924085128234,1.0
2,46,switching,3.9160939530632874,89.0,343.71924085128234,1.0
2,46,reversed,3.9160939530632874,100.0,343.71924085128234,1.0
2,46,storage,3.9160939530632874,100.0,343.71924085128234,1.0
2,47,matching,3.943700271281897,96.0,110.96434075591208,1.0
2,47,alternate,3.943700271281897,115.0,110.96434075591208,1.0
2,47,switching,3.943700271281897,89.0,110.96434075591208,1.0
2,47,reversed,3.943700271281897,100.0,110.96434075591208,1.0
2,47,storage,3.943700271281897,100.0,110.96434075591208,1.0
2,48,matching,4.074791546985635,97.0,631.7446197374771,1.0
2,48,alternate,4.074791546985635,115.0,631.7446197374771,1.0
2,48,switching,4.074791546985635,88.0,631.7446197374771,1.0
2,48,reversed,4.074791546985635,100.0,631.7446197374771,1.0
2,48,storage,4.074791546985635,100.0,631.7446197374771,1.0
2,49,matching,4.910001525072417,97.0,209.04026228473379,0.0
2,49,alternate,4.910001525072417,116.0,209.04026228473379,0.0
2,49,switching,4.910001525072417,87.0,209.04026228473379,0.0
2,49,reversed,4.910001525072417,100.0,209.04026228473379,0.0
2,49,storage,4.910001525072417,100.0,209.04026228473379,0.0
2,50,matching,2.6338526406431306,97.0,994.5196007812328,1.0
2,50,alternate,2.6338526406431306,116.0,994.5196007812328,1.0
2,50,switching,2.6338526406431306,87.0,994.5196007812328,1.0
2,50,reversed,2.6338526406431306,100.0,994.5196007812328,1.0
2,50,storage,2.6338526406431306,100.0,994.5196007812328,1.0
2,51,matching,3.7017528423325743,97.0,496.0245113432206,1.0
2,51,alternate,3.7017528423325743,117.0,496.0245113432206,1.0
2,51,switching,3.7017528423325743,87.0,496.0245113432206,1.0
2,51,reversed,3.7017528423325743,99.0,496.0245113432206,1.0
2,51,storage,3.7017528423325743,100.0,496.0245113432206,1.0
2,52,matching,3.0776383095157818,97.0,265.40934622911016,1.0
2,52,alternate,3.0776383095157818,117.0,265.40934622911016,1.0
2,52,switching,3.0776383095157818,87.0,265.40934622911016,1.0
2,52,reversed,3.0776383095157818,99.0,265.40934622911016,1.0
2,52,storage,3.0776383095157818,100.0,265.40934622911016,1.0
2,53,matching,4.065532361477201,97.0,97.62488692397176,1.0
2,53,alternate,4.065532361477201,118.0,97.62488692397176,1.0
2,53,switching,4.065532361477201,87.0,97.62488692397176,1.0
2,53,reversed,4.065532361477201,99.0,97.62488692397176,1.0
2,53,storage,4.065532361477201,99.0,97.62488692397176,1.0
2,54,matching,4.488286938371002,97.0,683.3089151687323,1.0
2,54,alternate,4.488286938371002,118.0,683.3089151687323,1.0
2,54,switching,4.488286938371002,87.0,683.3089151687323,1.0
2,54,reversed,4.488286938371002,99.0,683.3089151687323,1.0
2,54,storage,4.488286938371002,99.0,683.3089151687323,1.0
2,55,matching,2.0883414206054667,97.0,461.82164751261485,1.0
2,55,alternate,2.0883414206054667,118.0,461.82164751261485,1.0
2,55,switching,2.0883414206054667,87.0,461.82164751261485,1.0
2,55,reversed,2.0883414206054667,99.0,461.82164751261485,1.0
2,55,storage,2.0883414206054667,99.0,461.82164751261485,1.0
2,56,matching,3.6560450900593997,97.0,279.35361636190913,1.0
2,56,alternate,3.6560450900593997,118.0,279.35361636190913,1.0
2,56,switching,3.6560450900593997,87.0,279.35361636190913,1.0
2,56,reversed,3.6560450900593997,99.0,279.35361636190913,1.0
2,56,storage,3.6560450900593997,99.0,279.35361636190913,1.0
2,57,matching,4.312212218315736,96.0,105.40452423783093,1.0
2,57,alternate,4.312212218315736,119.0,105.40452423783093,1.0
2,57,switching,4.312212218315736,87.0,105.40452423783093,1.0
2,57,reversed,4.312212218315736,99.0,105.40452423783093,1.0
2,57,storage,4.312212218315736,99.0,105.40452423783093,1.0
2,58,matching,2.4547452855354557,95.0,887.5016684626503,1.0
2,58,alternate,2.4547452855354557,120.0,887.5016684626503,1.0
2,58,switching,2.4547452855354557,87.0,887.5016684626503,1.0
2,58,reversed,2.4547452855354557,99.0,887.5016684626503,1.0
2,58,storage,2.4547452855354557,99.0,887.5016684626503,1.0
2,59,matching,2.0482258122154375,94.0,189.94692403221427,1.0
2,59,alternate,2.0482258122154375,120.0,189.94692403221427,1.0
2,59,switching,2.0482258122154375,87.0,189.94692403221427,1.0
2,59,reversed,2.0482258122154375,100.0,189.94692403221427,1.0
2,59,storage,2.0482258122154375,99.0,189.94692403221427,1.0
2,60,matching,2.083659496112439,94.0,102.02957686910759,1.0
2,60,alternate,2.083659496112439,119.0,102.02957686910759,1.0
2,60,switching,2.083659496112439,87.0,102.02957686910759,1.0
2,60,reversed,2.083659496112439,100.0,102.02957686910759,1.0
2,60,storage,2.083659496112439,100.0,102.02957686910759,1.0
2,61,matching,2.0135145447360294,94.0,32.57348950816101,1.0
2,61,alternate,2.0135145447360294,119.0,32.57348950816101,1.0
2,61,switching,2.0135145447360294,86.0,32.57348950816101,1.0
2,61,reversed,2.0135145447360294,100.0,32.57348950816101,1.0
2,61,storage,2.0135145447360294,101.0,32.57348950816101,1.0
2,62,matching,1.9582115671878417,94.0,225.26433474839894,1.0
2,62,alternate,1.9582115671878417,119.0,225.26433474839894,1.0
2,62,switching,1.9582115671878417,86.0,225.26433474839894,1.0
2,62,reversed,1.9582115671878417,100.0,225.26433474839894,1.0
2,62,storage,1.9582115671878417,101.0,225.26433474839894,1.0
2,63,matching,5.038414757589072,94.0,310.2443305622131,0.0
2,63,alternate,5.038414757589072,120.0,310.2443305622131,0.0
2,63,switching,5.038414757589072,86.0,310.2443305622131,0.0
2,63,reversed,5.038414757589072,100.0,310.2443305622131,0.0
2,63,storage,5.038414757589072,100.0,310.2443305622131,0.0
2,64,matching,5.330033010454523,94.0,454.9246990579028,0.0
2,64,alternate,5.330033010454523,120.0,454.9246990579028,0.0
2,64,switching,5.330033010454523,86.0,454.9246990579028,0.0
2,64,reversed,5.330033010454523,100.0,454.9246990579028,0.0
2,64,storage,5.330033010454523,100.0,454.9246990579028,0.0
2,65,matching,1.9950586775142982,94.0,645.3153745319122,1.0
2,65,alternate,1.9950586775142982,120.0,645.3153745319122,1.0
2,65,switching,1.9950586775142982,86.0,645.3153745319122,1.0
2,65,reversed,1.9950586775142982,100.0,645.3153745319122,1.0
2,65,storage,1.9950586775142982,100.0,645.3153745319122,1.0
2,66,matching,4.727879262917469,94.0,399.41983376854665,0.0
2,66,alternate,4.727879262917469,120.0,399.41983376854665,0.0
2,66,switching,4.727879262917469,86.0,399.41983376854665,0.0
2,66,reversed,4.727879262917469,100.0,399.41983376854665,0.0
2,66,storage,4.727879262917469,100.0,399.41983376854665,0.0
2,67,matching,3.5666215322624577,94.0,113.79783078007569,1.0
2,67,alternate,3.5666215322624577,120.0,113.79783078007569,1.0
2,67,switching,3.5666215322624577,86.0,113.79783078007569,1.0
2,67,reversed,3.5666215322624577,100.0,113.79783078007569,1.0
2,67,storage,3.5666215322624577,100.0,113.79783078007569,1.0
2,68,matching,2.666913439642963,94.0,823.6266727886995,1.0
2,68,alternate,2.666913439642963,119.0,823.6266727886995,1.0
2,68,switching,2.666913439642963,86.0,823.6266727886995,1.0
2,68,reversed,2.666913439642963,101.0,823.6266727886995,1.0
2,68,storage,2.666913439642963,100.0,823.6266727886995,1.0
2,69,matching,2.5981108080280158,94.0,186.11128555202868,1.0
2,69,alternate,2.5981108080280158,119.0,186.11128555202868,1.0
2,69,switching,2.5981108080280158,85.0,186.11128555202868,1.0
2,69,reversed,2.5981108080280158,102.0,186.11128555202868,1.0
2,69,storage,2.5981108080280158,100.0,186.11128555202868,1.0
2,70,matching,3.3752745285076,94.0,282.8748407956392,1.0
2,70,alternate,3.3752745285076,119.0,282.8748407956392,1.0
2,70,switching,3.3752745285076,84.0,282.8748407956392,1.0
2,70,reversed,3.3752745285076,102.0,282.8748407956392,1.0
2,70,storage,3.3752745285076,101.0,282.8748407956392,1.0
2,71,matching,3.218694925513374,94.0,84.1038647604261,1.0
2,71,alternate,3.218694925513374,119.0,84.1038647604261,1.0
2,71,switching,3.218694925513374,85.0,84.1038647604261,1.0
2,71,reversed,3.218694925513374,101.0,84.1038647604261,1.0
2,71,storage,3.218694925513374,101.0,84.1038647604261,1.0
2,72,matching,2.3570446891813406,94.0,702.8921467700335,1.0
2,72,alternate,2.3570446891813406,119.0,702.8921467700335,1.0
2,72,switching,2.3570446891813406,86.0,702.8921467700335,1.0
2,72,reversed,2.3570446891813406,100.0,702.8921467700335,1.0
2,72,storage,2.3570446891813406,101.0,702.8921467700335,1.0
2,73,matching,0.5712395487919228,94.0,141.12749110057933,494.0
2,73,alternate,0.5712395487919228,119.0,141.12749110057933,494.0
2,73,switching,0.5712395487919228,86.0,141.12749110057933,494.0
2,73,reversed,0.5712395487919228,99.0,141.12749110057933,494.0
2,73,storage,0.5712395487919228,102.0,141.12749110057933,494.0
2,74,matching,4.421301517904121,60.0,102.08176361617011,1.0
2,74,alternate,4.421301517904121,128.0,102.08176361617011,1.0
2,74,switching,4.421301517904121,30.0,102.08176361617011,1.0
2,74,reversed,4.421301517904121,135.0,102.08176361617011,1.0
2,74,storage,4.421301517904121,147.0,102.08176361617011,1.0
2,75,matching,4.257904477245718,61.0,32.24304888744156,1.0
2,75,alternate,4.257904477245718,127.0,32.24304888744156,1.0
2,75,switching,4.257904477245718,30.0,32.24304888744156,1.0
2,75,reversed,4.257904477245718,135.0,32.24304888744156,1.0
2,75,storage,4.257904477245718,147.0,32.24304888744156,1.0
2,76,matching,2.618062840140812,60.0,1441.8343085340757,1.0
2,76,alternate,2.618062840140812,127.0,1441.8343085340757,1.0
2,76,switching,2.618062840140812,31.0,1441.8343085340757,1.0
2,76,reversed,2.618062840140812,135.0,1441.8343085340757,1.0
2,76,storage,2.618062840140812,147.0,1441.8343085340757,1.0
2,77,matching,2.9955394692381287,60.0,314.5335564413604,1.0
2,77,alternate,2.9955394692381287,127.0,314.5335564413604,1.0
2,77,switching,2.9955394692381287,31.0,314.5335564413604,1.0
2,77,reversed,2.9955394692381287,134.0,314.5335564413604,1.0
2,77,storage,2.9955394692381287,148.0,314.5335564413604,1.0
2,78,matching,5.39077458315537,60.0,302.9049293675344,0.0
2,78,alternate,5.39077458315537,128.0,302.9049293675344,0.0
2,78,switching,5.39077458315537,31.0,302.9049293675344,0.0
2,78,reversed,5.39077458315537,134.0,302.9049293675344,0.0
2,78,storage,5.39077458315537,147.0,302.9049293675344,0.0
2,79,matching,0.7381934156732224,60.0,449.5987230857235,467.0
2,79,alternate,0.7381934156732224,128.0,449.5987230857235,467.0
2,79,switching,0.7381934156732224,31.0,449.5987230857235,467.0
2,79,reversed,0.7381934156732224,134.0,449.5987230857235,467.0
2,79,storage,0.7381934156732224,147.0,449.5987230857235,467.0
2,80,matching,2.346683156096676,33.0,73.74533959021007,1.0
2,80,alternate,2.346683156096676,85.0,73.74533959021007,1.0
2,80,switching,2.346683156096676,14.0,73.74533959021007,1.0
2,80,reversed,2.346683156096676,159.0,73.74533959021007,1.0
2,80,storage,2.346683156096676,209.0,73.74533959021007,1.0
2,81,matching,2.0762091402998464,34.0,27.509382073370166,1.0
2,81,alternate,2.0762091402998464,84.0,27.509382073370166,1.0
2,81,switching,2.0762091402998464,14.0,27.509382073370166,1.0
2,81,reversed,2.0762091402998464,159.0,27.509382073370166,1.0
2,81,storage,2.0762091402998464,209.0,27.509382073370166,1.0
2,82,matching,2.548592679390124,35.0,67.74427352983894,1.0
2,82,alternate,2.548592679390124,84.0,67.74427352983894,1.0
2,82,switching,2.548592679390124,14.0,67.74427352983894,1.0
2,82,reversed,2.548592679390124,159.0,67.74427352983894,1.0
2,82,storage,2.548592679390124,208.0,67.74427352983894,1.0
2,83,matching,2.8727265063824845,35.0,554.4969178370229,1.0
2,83,alternate,2.8727265063824845,85.0,554.4969178370229,1.0
2,83,switching,2.8727265063824845,14.0,554.4969178370229,1.0
2,83,reversed,2.8727265063824845,158.0,554.4969178370229,1.0
2,83,storage,2.8727265063824845,208.0,554.4969178370229,1.0
2,84,matching,3.571041131742793,35.0,170.71698906432513,1.0
2,84,alternate,3.571041131742793,85.0,170.71698906432513,1.0
2,84,switching,3.571041131742793,14.0,170.71698906432513,1.0
2,84,reversed,3.571041131742793,157.0,170.71698906432513,1.0
2,84,storage,3.571041131742793,209.0,170.71698906432513,1.0
2,85,matching,0.8625385979134186,35.0,76.0930569215705,400.0
2,85,alternate,0.8625385979134186,86.0,76.0930569215705,400.0
2,85,switching,0.8625385979134186,14.0,76.0930569215705,400.0
2,85,reversed,0.8625385979134186,157.0,76.0930569215705,400.0
2,85,storage,0.8625385979134186,208.0,76.0930569215705,400.0
2,86,matching,2.7078265909597166,23.0,67.90316442992697,1.0
2,86,alternate,2.7078265909597166,73.0,67.90316442992697,1.0
2,86,switching,2.7078265909597166,15.0,67.90316442992697,1.0
2,86,reversed,2.7078265909597166,214.0,67.90316442992697,1.0
2,86,storage,2.7078265909597166,175.0,67.90316442992697,1.0
2,87,matching,0.6440858634599076,23.0,81.53897208988172,487.0
2,87,alternate,0.6440858634599076,73.0,81.53897208988172,487.0
2,87,switching,0.6440858634599076,15.0,81.53897208988172,487.0
2,87,reversed,0.6440858634599076,215.0,81.53897208988172,487.0
2,87,storage,0.6440858634599076,174.0,81.53897208988172,487.0
2,88,matching,2.042942854935737,21.0,21.449782608487748,1.0
2,88,alternate,2.042942854935737,44.0,21.449782608487748,1.0
2,88,switching,2.042942854935737,3.0,21.449782608487748,1.0
2,88,reversed,2.042942854935737,144.0,21.449782608487748,1.0
2,88,storage,2.042942854935737,288.0,21.449782608487748,1.0
2,89,matching,2.9001677299960487,21.0,22.757014372856247,1.0
2,89,alternate,2.9001677299960487,44.0,22.757014372856247,1.0
2,89,switching,2.9001677299960487,3.0,22.757014372856247,1.0
2,89,reversed,2.9001677299960487,145.0,22.757014372856247,1.0
2,89,storage,2.9001677299960487,287.0,22.757014372856247,1.0
2,90,matching,1.3492744689255134,22.0,45.39381404476242,15.0
2,90,alternate,1.3492744689255134,43.0,45.39381404476242,15.0
2,90,switching,1.3492744689255134,3.0,45.39381404476242,15.0
2,90,reversed,1.3492744689255134,145.0,45.39381404476242,15.0
2,90,storage,1.3492744689255134,287.0,45.39381404476242,15.0
2,91,matching,1.226424971467613,22.0,350.6099790453531,48.0
2,91,alternate,1.226424971467613,45.0,350.6099790453531,48.0
2,91,switching,1.226424971467613,3.0,350.6099790453531,48.0
2,91,reversed,1.226424971467613,144.0,350.6099790453531,48.0
2,91,storage,1.226424971467613,286.0,350.6099790453531,48.0
2,92,matching,3.3037143797133672,22.0,71.52081139331226,1.0
2,92,alternate,3.3037143797133672,40.0,71.52081139331226,1.0
2,92,switching,3.3037143797133672,3.0,71.52081139331226,1.0
2,92,reversed,3.3037143797133672,128.0,71.52081139331226,1.0
2,92,storage,3.3037143797133672,307.0,71.52081139331226,1.0
2,93,matching,3.3725561518911196,22.0,14.801533879049419,1.0
2,93,alternate,3.3725561518911196,41.0,14.801533879049419,1.0
2,93,switching,3.3725561518911196,3.0,14.801533879049419,1.0
2,93,reversed,3.3725561518911196,128.0,14.801533879049419,1.0
2,93,storage,3.3725561518911196,306.0,14.801533879049419,1.0
2,94,matching,4.687026705997201,22.0,1256.2753259978545,0.0
2,94,alternate,4.687026705997201,40.0,1256.2753259978545,0.0
2,94,switching,4.687026705997201,3.0,1256.2753259978545,0.0
2,94,reversed,4.687026705997201,129.0,1256.2753259978545,0.0
2,94,storage,4.687026705997201,306.0,1256.2753259978545,0.0
2,95,matching,3.241320214330686,22.0,251.76037133496936,1.0
2,95,alternate,3.241320214330686,40.0,251.76037133496936,1.0
2,95,switching,3.241320214330686,3.0,251.76037133496936,1.0
2,95,reversed,3.241320214330686,129.0,251.76037133496936,1.0
2,95,storage,3.241320214330686,306.0,251.76037133496936,1.0
2,96,matching,2.881182615322782,22.0,564.172863397761,1.0
2,96,alternate,2.881182615322782,40.0,564.172863397761,1.0
2,96,switching,2.881182615322782,3.0,564.172863397761,1.0
2,96,reversed,2.881182615322782,128.0,564.172863397761,1.0
2,96,storage,2.881182615322782,307.0,564.172863397761,1.0
2,97,matching,2.1387107674982593,22.0,758.8142593501777,1.0
2,97,alternate,2.1387107674982593,40.0,758.8142593501777,1.0
2,97,switching,2.1387107674982593,3.0,758.8142593501777,1.0
2,97,reversed,2.1387107674982593,129.0,758.8142593501777,1.0
2,97,storage,2.1387107674982593,306.0,758.8142593501777,1.0
2,98,matching,3.116617239016513,22.0,158.628666624955,1.0
2,98,alternate,3.116617239016513,40.0,158.628666624955,1.0
2,98,switching,3.116617239016513,3.0,158.628666624955,1.0
2,98,reversed,3.116617239016513,129.0,158.628666624955,1.0
2,98,storage,3.116617239016513,306.0,158.628666624955,1.0
2,99,matching,2.518849457183715,22.0,81.0323564946041,1.0
2,99,alternate,2.518849457183715,40.0,81.0323564946041,1.0
2,99,switching,2.518849457183715,3.0,81.0323564946041,1.0
2,99,reversed,2.518849457183715,128.0,81.0323564946041,1.0
